material_id,icsd_ids,tags,pseudo_potential,pretty_formula,elements,nelements,spacegroup,structure,energy,energy_per_atom,formation_energy_per_atom,final_energy_per_atom,e_above_hull,density,band_gap,total_magnetization,oxide_type,synthesis,orbital0,atomic_number0,atomic_radius0,atomic_radius_rahm0,atomic_weight0,boiling_point0,covalent_radius_pyykko0,density0,dipole_polarizability0,electron_affinity0,electrons0,en_pauling0,evaporation_heat0,fusion_heat0,glawe_number0,group0,heat_of_formation0,ionic_radii0,lattice_constant0,mass_number0,melting_point0,metallic_radius0,neutrons0,period0,proton_affinity0,protons0,oxistates0,series,specific_heat0,thermal_conductivity0,vdw_radius0,orbital1,atomic_number1,atomic_radius1,atomic_radius_rahm1,atomic_weight1,boiling_point1,covalent_radius_pyykko1,density1,dipole_polarizability1,electron_affinity1,electrons1,en_pauling1,evaporation_heat1,fusion_heat1,glawe_number1,group1,heat_of_formation1,ionic_radii1,lattice_constant1,mass_number1,melting_point1,metallic_radius1,neutrons1,period1,proton_affinity1,protons1,oxistates1,specific_heat1,thermal_conductivity1,vdw_radius1,orbital2,atomic_number2,atomic_radius2,atomic_radius_rahm2,atomic_weight2,boiling_point2,covalent_radius_pyykko2,density2,dipole_polarizability2,electron_affinity2,electrons2,en_pauling2,evaporation_heat2,fusion_heat2,glawe_number2,group2,heat_of_formation2,ionic_radii2,lattice_constant2,mass_number2,melting_point2,metallic_radius2,neutrons2,period2,proton_affinity2,protons2,oxistates2,specific_heat2,thermal_conductivity2,vdw_radius2
mp-924129,[],[],"{'functional': 'PBE', 'labels': ['Zr_sv', 'Ni_pv', 'Sn_d'], 'pot_type': 'paw'}",ZrNiSn,"['Zr', 'Ni', 'Sn']",3,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'F-43m', 'number': 216, 'point_group': '-43m', 'crystal_system': 'cubic', 'hall': 'F -4 2 3'}","Full Formula (Zr1 Ni1 Sn1)
Reduced Formula: ZrNiSn
abc   :   4.357645   4.357645   4.357645
angles:  60.000000  60.000000  60.000000
Sites (3)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Zr    0     0     0           -0
  1  Ni    0.25  0.25  0.25         0
  2  Sn    0.5   0.5   0.5          0",-20.39001019,-6.796670063333334,-0.6842003416666671,-6.796670063333334,0.0,7.623580700345458,0.5202,7.5e-06,None,solid state,-1,40,155.0,269.0,91.224,4650.0,154.0,6.506,112.0,0.426,40,1.33,567.0,19.2,49,"<Group(symbol=IVB, name=)>",610.0,74.66666666666667,3.23,90,2125.0,145.0,50,5,,40,4.0,Poor metals,0.281,22.7,223.0,-1,28,135.0,229.0,58.6934,3005.0,110.00000000000001,8.902,49.0,1.156,28,1.91,378.6,17.61,69,"<Group(symbol=VIIIB, name=)>",430.1,57.142857142857146,3.52,58,1726.0,115.0,30,4,737.0,28,2.5,0.443,90.9,197.0,2,50,145.0,248.0,118.71,2543.0,140.0,7.31,53.0,1.112067,50,1.96,296.0,7.07,83,"<Group(symbol=IVA, name=Carbon group)>",301.2,68.4,5.82,120,505.1,142.0,70,5,,50,3.0,0.222,66.8,217.0
mp-924130,"[174568, 190991]","['Titanium nickel tin (1/1/1)', 'Nickel titanium tin (1/1/1)']","{'functional': 'PBE', 'labels': ['Ti_pv', 'Ni_pv', 'Sn_d'], 'pot_type': 'paw'}",TiNiSn,"['Ti', 'Ni', 'Sn']",3,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'F-43m', 'number': 216, 'point_group': '-43m', 'crystal_system': 'cubic', 'hall': 'F -4 2 3'}","Full Formula (Ti1 Ni1 Sn1)
Reduced Formula: TiNiSn
abc   :   4.182552   4.182552   4.182552
angles:  60.000000  60.000000  60.000000
Sites (3)
  #  SP       a     b     c    magmom
---  ----  ----  ----  ----  --------
  0  Ti    0.5   0.5   0.5         -0
  1  Ni    0.25  0.25  0.25         0
  2  Sn    0     0     0            0",-19.27344919,-6.424483063333334,-0.5294162127777776,-6.424483063333334,0.0,7.23009703881482,0.4527000000000001,2.5e-06,None,solid state,-1,22,140.0,257.0,47.867,3560.0,136.0,4.54,100.0,0.079,22,1.54,422.6,18.8,51,"<Group(symbol=IVB, name=)>",473.0,63.416666666666664,2.95,48,1933.0,132.0,26,4,876.0,22,3.0,Poor metals,0.523,21.9,211.0,-1,28,135.0,229.0,58.6934,3005.0,110.00000000000001,8.902,49.0,1.156,28,1.91,378.6,17.61,69,"<Group(symbol=VIIIB, name=)>",430.1,57.142857142857146,3.52,58,1726.0,115.0,30,4,737.0,28,2.5,0.443,90.9,197.0,2,50,145.0,248.0,118.71,2543.0,140.0,7.31,53.0,1.112067,50,1.96,296.0,7.07,83,"<Group(symbol=IVA, name=Carbon group)>",301.2,68.4,5.82,120,505.1,142.0,70,5,,50,3.0,0.222,66.8,217.0
mp-9473,[85408],['Barium nickel phosphide (1/2/2)'],"{'functional': 'PBE', 'labels': ['Ba_sv', 'Ni_pv', 'P'], 'pot_type': 'paw'}",Ba(NiP)2,"['Ba', 'Ni', 'P']",3,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mmm', 'number': 139, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2'}","Full Formula (Ba1 Ni2 P2)
Reduced Formula: Ba(NiP)2
abc   :   6.573286   6.573286   6.573286
angles: 145.054398 145.054398  50.253467
Sites (5)
  #  SP           a         b    c    magmom
---  ----  --------  --------  ---  --------
  0  Ba    0         0         0           0
  1  Ni    0.75      0.25      0.5         0
  2  Ni    0.25      0.75      0.5         0
  3  P     0.658829  0.658829  0           0
  4  P     0.341171  0.341171  0           0",-28.17358026,-5.634716052,-0.7735462113333341,-5.634716052,0.0,5.670682010106403,0.0,0.0002192,None,solid state,-1,56,215.0,293.0,137.327,1910.0,196.0,3.5,272.0,0.14462,56,0.89,142.0,7.66,14,"<Group(symbol=IIA, name=Alkaline earths)>",179.1,147.42857142857142,5.02,138,1002.0,198.0,82,6,,56,2.0,Nonmetals,0.192,,268.0,-1,28,270.0,458.0,117.3868,3005.0,220.00000000000003,8.902,98.0,1.156,56,1.91,378.6,17.61,138,"<Group(symbol=VIIIB, name=)>",860.2,114.28571428571429,7.04,116,1726.0,230.0,60,4,1474.0,56,2.5,0.443,90.9,394.0,2,15,200.0,446.0,61.947523996,553.0,222.00000000000003,1.82,50.0,0.746607,30,2.19,49.8,2.51,178,"<Group(symbol=VA, name=Pnictogens)>",633.0,64.0,14.34,62,317.3,220.0,32,3,1253.6,30,1.6666666666666667,0.757,,360.0
mp-9517,[85770],['Strontium titanium nitride'],"{'functional': 'PBE', 'labels': ['Sr_sv', 'Ti_pv', 'N'], 'pot_type': 'paw'}",SrTiN2,"['Sr', 'Ti', 'N']",3,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4/nmm', 'number': 129, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': 'P 4ab 2ab -1ab'}","Full Formula (Sr2 Ti2 N4)
Reduced Formula: SrTiN2
abc   :   3.901622   3.901622   7.760922
angles:  90.000000  90.000000  90.000000
Sites (8)
  #  SP      a    b         c    magmom
---  ----  ---  ---  --------  --------
  0  Sr    0    0.5  0.161585         0
  1  Sr    0.5  0    0.838415         0
  2  Ti    0.5  0    0.413627        -0
  3  Ti    0    0.5  0.586373        -0
  4  N     0    0.5  0.823626         0
  5  N     0.5  0    0.176374         0
  6  N     0    0    0.5             -0
  7  N     0.5  0.5  0.5             -0",-63.41049012,-7.926311265,-1.5423174349999993,-7.926311265,0.0,4.596150182123056,0.7924999999999995,1e-07,None,solid state,-1,38,200.0,279.0,87.62,1657.0,185.0,2.54,197.2,0.048,38,0.95,144.0,9.2,15,"<Group(symbol=IIA, name=Alkaline earths)>",164.0,129.33333333333334,6.08,88,1042.0,191.0,50,5,,38,2.0,Nonmetals,0.301,,249.00000000000003,-1,22,140.0,257.0,47.867,3560.0,136.0,4.54,100.0,0.079,22,1.54,422.6,18.8,51,"<Group(symbol=IVB, name=)>",473.0,63.416666666666664,2.95,48,1933.0,132.0,26,4,876.0,22,3.0,0.523,21.9,211.0,2,7,130.0,358.0,28.014,77.4,142.0,0.808,14.8,-1.4,14,3.04,,,176,"<Group(symbol=VA, name=Pnictogens)>",944.88,82.3,8.078,28,63.29,,14,2,684.4,14,1.125,,0.026,310.0
mp-9595,[100695],['Indium niobium oxide'],"{'functional': 'PBE', 'labels': ['Nb_pv', 'In_d', 'O'], 'pot_type': 'paw'}",NbInO4,"['Nb', 'In', 'O']",3,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2/c', 'number': 13, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yc'}","Full Formula (Nb2 In2 O8)
Reduced Formula: NbInO4
abc   :   5.896934   4.920793   5.223505
angles:  89.096481  90.000000  90.000000
Sites (12)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Nb    0.178183  0         0.75             0
  1  Nb    0.821817  0         0.25             0
  2  In    0.680883  0.5       0.75             0
  3  In    0.319117  0.5       0.25             0
  4  O     0.619161  0.739731  0.401755        -0
  5  O     0.619161  0.260269  0.098245        -0
  6  O     0.380839  0.260269  0.598245        -0
  7  O     0.380839  0.739731  0.901755        -0
  8  O     0.103033  0.785614  0.437305        -0
  9  O     0.103033  0.214386  0.062695        -0
 10  O     0.896967  0.214386  0.562695        -0
 11  O     0.896967  0.785614  0.937305        -0",-91.28975881,-7.607479900833333,-2.624674435833333,-7.607479900833333,0.0,5.954351223894485,3.0646999999999998,5.88e-05,oxide,solid state,1,41,145.0,250.99999999999997,92.90637,5015.0,147.0,8.57,98.0,0.917406,41,1.6,680.0,26.8,53,"<Group(symbol=VB, name=)>",733.0,67.71428571428571,3.3,93,2741.0,134.0,52,5,,41,4.0,Nonmetals,0.268,53.7,218.00000000000003,2,49,155.0,246.0,114.818,2353.0,142.0,7.31,65.0,0.3,49,1.78,225.1,3.24,80,"<Group(symbol=IIIA, name=Boron group)>",243.0,78.0,4.59,115,429.32,142.0,66,5,,49,3.0,0.234,81.8,193.0,2,8,240.0,684.0,63.996,90.19,252.0,1.149,21.2,1.4611135,32,3.44,3.4099,0.22259,388,"<Group(symbol=VIA, name=Chalcogens)>",996.916,552.8,27.32,64,54.8,,32,2,1940.8,32,-2.0,0.92,0.027,608.0
mp-9600,[100796],['Dicopper germanate'],"{'functional': 'PBE', 'labels': ['Cu_pv', 'Ge_d', 'O'], 'pot_type': 'paw'}",Cu2GeO4,"['Cu', 'Ge', 'O']",3,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4_1/amd', 'number': 141, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': 'I 4bw 2bw -1bw'}","Full Formula (Cu4 Ge2 O8)
Reduced Formula: Cu2GeO4
abc   :   6.552127   6.552127   6.552127
angles: 129.450616 129.450616  74.286586
Sites (14)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cu    0.875     0.125     0.75         0.593
  1  Cu    0.875     0.625     0.75         0.593
  2  Cu    0.875     0.125     0.25         0.593
  3  Cu    0.375     0.125     0.25         0.593
  4  Ge    0.25      0.75      0.5          0.038
  5  Ge    0.5       0.5       0            0.038
  6  O     0.611392  0.848315  0.763077     0.148
  7  O     0.151685  0.914762  0.763077     0.148
  8  O     0.151685  0.388608  0.236923     0.148
  9  O     0.138608  0.401685  0.736923     0.148
 10  O     0.664762  0.401685  0.263077     0.148
 11  O     0.598315  0.335238  0.736923     0.148
 12  O     0.085238  0.848315  0.236923     0.148
 13  O     0.598315  0.861392  0.263077     0.148",-78.71189923,-5.622278516428572,-1.3558092,-5.622278516428572,0.0731048530952414,5.357125704582834,0.0,1.87694725,oxide,solid state,1,29,270.0,434.0,127.092,2840.0,224.00000000000003,8.96,93.0,1.235,58,1.9,304.6,13.01,136,"<Group(symbol=IB, name=Coinage metals)>",674.8,122.25,7.22,126,1356.6,236.0,68,4,1310.6,58,1.5,Nonmetals,0.385,401.0,392.0,2,32,125.0,234.0,72.63,3103.0,121.0,5.323,40.0,1.232712,32,2.01,328.0,36.8,84,"<Group(symbol=IVA, name=Carbon group)>",372.0,55.0,5.66,74,1210.6,124.0,42,4,,32,3.0,0.322,60.2,211.0,2,8,240.0,684.0,63.996,90.19,252.0,1.149,21.2,1.4611135,32,3.44,3.4099,0.22259,388,"<Group(symbol=VIA, name=Chalcogens)>",996.916,552.8,27.32,64,54.8,,32,2,1940.8,32,-2.0,0.92,0.027,608.0
mp-9650,"[202688, 150419]","['Magnesium ditantalate', 'Magnesium ditantalum oxide']","{'functional': 'PBE', 'labels': ['Mg_pv', 'Ta_pv', 'O'], 'pot_type': 'paw'}",MgTa2O6,"['Mg', 'O', 'Ta']",3,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4_2/mnm', 'number': 136, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-P 4n 2n'}","Full Formula (Mg2 Ta4 O12)
Reduced Formula: MgTa2O6
abc   :   4.778348   4.778348   9.264357
angles:  90.000000  90.000000  90.000000
Sites (18)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mg    0         0         0                0
  1  Mg    0.5       0.5       0.5              0
  2  Ta    0.5       0.5       0.831982         0
  3  Ta    0         0         0.331982         0
  4  Ta    0.5       0.5       0.168018         0
  5  Ta    0         0         0.668018         0
  6  O     0.702597  0.702597  0.676271        -0
  7  O     0.297403  0.297403  0.676271        -0
  8  O     0.702597  0.702597  0.323729        -0
  9  O     0.202597  0.797403  0.176271        -0
 10  O     0.797403  0.202597  0.176271        -0
 11  O     0.797403  0.202597  0.823729        -0
 12  O     0.311104  0.311104  0               -0
 13  O     0.188896  0.811104  0.5             -0
 14  O     0.811104  0.188896  0.5             -0
 15  O     0.688896  0.688896  0               -0
 16  O     0.297403  0.297403  0.323729        -0
 17  O     0.202597  0.797403  0.823729        -0",-161.72464626,-8.98470257,-3.3311913099999995,-8.98470257,0.0,7.570645455043241,2.8499000000000003,0.0018125,oxide,solid state,-1,12,150.0,240.0,24.305,1363.0,139.0,1.738,71.2,,12,1.31,131.8,9.2,73,"<Group(symbol=IIA, name=Alkaline earths)>",147.1,71.0,3.21,24,922.0,136.0,12,3,819.6,12,2.0,Nonmetals,1.025,156.0,173.0,-1,73,290.0,516.0,361.89576,5698.0,292.0,16.654,148.0,0.322,146,1.5,758.0,24.7,104,"<Group(symbol=VB, name=)>",1564.0,138.8,6.62,362,3269.0,268.0,216,6,,146,5.0,0.14,57.5,444.00000000000006,2,8,360.0,1026.0,95.994,90.19,378.0,1.149,31.799999999999997,1.4611135,48,3.44,3.4099,0.22259,582,"<Group(symbol=VIA, name=Chalcogens)>",1495.374,829.1999999999999,40.980000000000004,96,54.8,,48,2,2911.2,48,-2.0,0.92,0.027,912.0
mp-9710,[401500],['Distrontium pentasilicon nitride'],"{'functional': 'PBE', 'labels': ['Sr_sv', 'Si', 'N'], 'pot_type': 'paw'}",Sr2Si5N8,"['N', 'Si', 'Sr']",3,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pmn2_1', 'number': 31, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'P 2ac -2'}","Full Formula (Sr4 Si10 N16)
Reduced Formula: Sr2Si5N8
abc   :   5.748933   6.881027   9.404820
angles:  90.000000  90.000000  90.000000
Sites (30)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Sr    0.5       0.115883  0.868275         0
  1  Sr    0         0.884117  0.368275         0
  2  Sr    0.5       0.126543  0.499773         0
  3  Sr    0         0.873457  0.999773         0
  4  Si    0.5       0.598207  0.401891         0
  5  Si    0         0.401793  0.901891         0
  6  Si    0.5       0.580208  0.961125         0
  7  Si    0         0.419792  0.461125         0
  8  Si    0.5       0.945109  0.177535         0
  9  Si    0         0.054891  0.677535         0
 10  Si    0.751744  0.33231   0.182897        -0
 11  Si    0.748256  0.66769   0.682897        -0
 12  Si    0.248256  0.33231   0.182897        -0
 13  Si    0.251744  0.66769   0.682897        -0
 14  N     0.5       0.574982  0.771802         0
 15  N     0         0.425018  0.271802         0
 16  N     0.5       0.825774  0.338419        -0
 17  N     0         0.174226  0.838419        -0
 18  N     0.5       0.413675  0.273272         0
 19  N     0         0.586325  0.773272         0
 20  N     0.749412  0.556162  0.510979         0
 21  N     0.750588  0.443838  0.010979         0
 22  N     0.250588  0.556162  0.510979         0
 23  N     0.249412  0.443838  0.010979         0
 24  N     0.747806  0.086476  0.171789        -0
 25  N     0.752194  0.913524  0.671789        -0
 26  N     0.252194  0.086476  0.171789        -0
 27  N     0.247806  0.913524  0.671789        -0
 28  N     0         0.19029   0.521928        -0
 29  N     0.5       0.80971   0.021928        -0",-229.98553932,-7.666184643999999,-1.3788835502222223,-7.666184643999999,0.0,3.818112942837217,3.208500000000001,0.000293,None,solid state,-1,38,400.0,558.0,175.24,1657.0,370.0,2.54,394.4,0.048,76,0.95,144.0,9.2,30,"<Group(symbol=IIA, name=Alkaline earths)>",328.0,258.6666666666667,12.16,176,1042.0,382.0,100,5,,76,2.0,Nonmetals,0.301,,498.00000000000006,2,14,550.0,1159.9999999999998,140.425,2628.0,579.9999999999999,2.33,186.5,1.3895211,70,1.9,383.0,50.6,425,"<Group(symbol=IVA, name=Carbon group)>",2250.0,165.0,27.15,140,1683.0,585.0,70,3,4185.0,70,0.6666666666666666,0.703,149.0,1050.0,2,7,520.0,1432.0,112.056,77.4,568.0,0.808,59.2,-1.4,56,3.04,,,704,"<Group(symbol=VA, name=Pnictogens)>",3779.52,329.2,32.312,112,63.29,,56,2,2737.6,56,1.125,,0.026,1240.0
mp-981511,[174071],['Triyttrium antimony(V) heptaoxide'],"{'functional': 'PBE', 'labels': ['Y_sv', 'Sb', 'O'], 'pot_type': 'paw'}",Y3SbO7,"['O', 'Sb', 'Y']",3,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}","Full Formula (Y6 Sb2 O14)
Reduced Formula: Y3SbO7
abc   :   6.492472   6.492472   7.548455
angles:  90.000000  90.000000 109.505681
Sites (22)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Y     0.5       0.5       0               -0
  1  Y     0.5       0.5       0.5             -0
  2  Y     0.999786  0.468322  0.75            -0
  3  Y     0.000214  0.531678  0.25            -0
  4  Y     0.531678  0.000214  0.75            -0
  5  Y     0.468322  0.999786  0.25            -0
  6  Sb    0         0         0               -0
  7  Sb    0         0         0.5             -0
  8  O     0.636815  0.363185  0.75             0
  9  O     0.363185  0.636815  0.25             0
 10  O     0.369588  0.630412  0.75             0
 11  O     0.630412  0.369588  0.25             0
 12  O     0.930242  0.069758  0.75             0
 13  O     0.069758  0.930242  0.25             0
 14  O     0.072858  0.322011  0.029758         0
 15  O     0.927142  0.677989  0.529758         0
 16  O     0.677989  0.927142  0.470242         0
 17  O     0.322011  0.072858  0.970242         0
 18  O     0.927142  0.677989  0.970242         0
 19  O     0.072858  0.322011  0.470242         0
 20  O     0.322011  0.072858  0.529758         0
 21  O     0.677989  0.927142  0.029758         0",-181.57589232,-8.253449650909092,-3.402982231363636,-8.253449650909092,0.0,5.5417960474610926,2.8091000000000004,0.00172795,oxide,solid state,-1,39,540.0,822.0,266.71752,3611.0,489.0,4.47,486.0,0.307,117,1.22,367.0,11.5,63,"<Group(symbol=IIIB, name=)>",1274.1,296.54999999999995,10.95,267,1795.0,486.0,150,5,2901.0,117,3.0,Nonmetals,0.284,,695.9999999999999,2,51,145.0,246.0,121.76,1908.0,140.0,6.691,43.0,1.046,51,2.05,195.2,20.08,91,"<Group(symbol=VA, name=Pnictogens)>",264.4,73.0,4.51,121,903.9,139.0,70,5,,51,1.6666666666666667,0.205,24.43,206.0,2,8,420.0,1197.0,111.99300000000001,90.19,441.0,1.149,37.1,1.4611135,56,3.44,3.4099,0.22259,679,"<Group(symbol=VIA, name=Chalcogens)>",1744.603,967.3999999999999,47.81,112,54.8,,56,2,3396.4,56,-2.0,0.92,0.027,1064.0
mp-9890,[40831],['Silver tantalum oxide'],"{'functional': 'PBE', 'labels': ['Ta_pv', 'Ag', 'O'], 'pot_type': 'paw'}",TaAgO3,"['Ag', 'O', 'Ta']",3,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3c', 'number': 167, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-R 3 2""c'}","Full Formula (Ta2 Ag2 O6)
Reduced Formula: TaAgO3
abc   :   5.650975   5.650975   5.650976
angles:  59.120145  59.120145  59.120138
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ta    0         0         0               -0
  1  Ta    0.5       0.5       0.5             -0
  2  Ag    0.25      0.25      0.25            -0
  3  Ag    0.75      0.75      0.75            -0
  4  O     0.75      0.306526  0.193474         0
  5  O     0.193474  0.75      0.306526         0
  6  O     0.306526  0.193474  0.75             0
  7  O     0.25      0.693474  0.806526         0
  8  O     0.693474  0.806526  0.25             0
  9  O     0.806526  0.25      0.693474         0",-79.04238579,-7.904238578999999,-2.409595249333333,-7.904238578999999,0.022071616000010508,8.945674399821078,1.9510999999999998,9.02e-05,oxide,solid state,-1,73,145.0,258.0,180.94788,5698.0,146.0,16.654,74.0,0.322,73,1.5,758.0,24.7,52,"<Group(symbol=VB, name=)>",782.0,69.4,3.31,181,3269.0,134.0,108,6,,73,5.0,Nonmetals,0.14,57.5,222.00000000000003,1,47,160.0,225.0,107.8682,2485.0,128.0,10.5,55.0,1.3019999999999998,47,1.93,254.1,11.95,67,"<Group(symbol=IB, name=Coinage metals)>",284.9,96.18181818181819,4.09,107,1235.1,134.0,60,5,,47,1.5,0.237,429.0,211.0,2,8,180.0,513.0,47.997,90.19,189.0,1.149,15.899999999999999,1.4611135,24,3.44,3.4099,0.22259,291,"<Group(symbol=VIA, name=Chalcogens)>",747.687,414.59999999999997,20.490000000000002,48,54.8,,24,2,1455.6,24,-2.0,0.92,0.027,456.0
mp-990440,[],[],"{'functional': 'PBE', 'labels': ['Na_pv', 'Zr_sv', 'O'], 'pot_type': 'paw'}",Na2ZrO3,"['Na', 'Zr', 'O']",3,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}","Full Formula (Na8 Zr4 O12)
Reduced Formula: Na2ZrO3
abc   :   5.695823   5.695823  11.241184
angles:  85.062102  85.062102 120.062098
Sites (24)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Na    0.084438  0.915562  0.75            -0
  1  Na    0.915562  0.084438  0.25            -0
  2  Na    0         0.5       0               -0
  3  Na    0.5       0         0.5             -0
  4  Na    0.159904  0.319034  0.500131        -0
  5  Na    0.680966  0.840096  0.999869        -0
  6  Na    0.840096  0.680966  0.499869        -0
  7  Na    0.319034  0.159904  0.000131        -0
  8  Zr    0.417695  0.582305  0.75            -0
  9  Zr    0.582305  0.417695  0.25            -0
 10  Zr    0.24985   0.75015   0.25            -0
 11  Zr    0.75015   0.24985   0.75            -0
 12  O     0.321628  0.490478  0.144379         0
 13  O     0.509522  0.678372  0.355621         0
 14  O     0.678372  0.509522  0.855621         0
 15  O     0.490478  0.321628  0.644379         0
 16  O     0.120164  0.579789  0.644627         0
 17  O     0.420211  0.879836  0.855373         0
 18  O     0.879836  0.420211  0.355373         0
 19  O     0.579789  0.120164  0.144627         0
 20  O     0.048057  0.249107  0.857394         0
 21  O     0.750893  0.951943  0.642606         0
 22  O     0.951943  0.750893  0.142606         0
 23  O     0.249107  0.048057  0.357394         0",-164.8450073,-6.868541970833333,-2.872602932183908,-6.868541970833333,0.0,3.9565419353302764,4.4161,0.000343225,oxide,solid state,1,11,360.0,450.0,45.97953856,1156.1,310.0,0.971,325.4,0.547926,22,0.93,97.9,2.64,22,"<Group(symbol=IA, name=Alkali metals)>",215.0,226.85714285714286,8.46,46,370.96,314.0,24,3,,22,1.0,Nonmetals,1.222,142.0,454.0,-1,40,155.0,269.0,91.224,4650.0,154.0,6.506,112.0,0.426,40,1.33,567.0,19.2,49,"<Group(symbol=IVB, name=)>",610.0,74.66666666666667,3.23,90,2125.0,145.0,50,5,,40,4.0,0.281,22.7,223.0,2,8,180.0,513.0,47.997,90.19,189.0,1.149,15.899999999999999,1.4611135,24,3.44,3.4099,0.22259,291,"<Group(symbol=VIA, name=Chalcogens)>",747.687,414.59999999999997,20.490000000000002,48,54.8,,24,2,1455.6,24,-2.0,0.92,0.027,456.0
